Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100140,2017-11-11,2017-11-17,First Class,CUST-3255,Customer 272,Corporate,United States,Savannah,Georgia,South,PR-95139,Furniture,Chairs,Chairs Model 687,718.12,4,0.1,37.87
ORD-100141,2018-07-25,2018-07-27,Second Class,CUST-7340,Customer 288,Corporate,United States,Rochester,New York,East,PR-68493,Office Supplies,Art,Art Model 630,164.97,3,0.0,27.92
ORD-100142,2018-03-16,2018-03-21,Standard Class,CUST-2213,Customer 232,Home Office,United States,Indianapolis,Indiana,Central,PR-21506,Office Supplies,Binders,Binders Model 973,93.93,3,0.05,5.75
ORD-100143,2020-10-28,2020-11-04,Standard Class,CUST-3580,Customer 365,Corporate,United States,Lansing,Michigan,Central,PR-39391,Office Supplies,Labels,Labels Model 407,77.6,2,0.05,0.19
ORD-100144,2017-09-06,2017-09-08,Standard Class,CUST-7044,Customer 240,Home Office,United States,Spokane,Washington,West,PR-18617,Office Supplies,Labels,Labels Model 667,224.36,4,0.0,-7.08
ORD-100145,2018-09-26,2018-09-30,Second Class,CUST-6194,Customer 329,Corporate,United States,Raleigh,North Carolina,South,PR-99143,Technology,Phones,Phones Model 228,544.86,3,0.05,83.46
ORD-100146,2019-11-26,2019-11-29,Standard Class,CUST-3034,Customer 266,Corporate,United States,Seattle,Washington,West,PR-31229,Furniture,Chairs,Chairs Model 951,585.24,6,0.0,-26.77
ORD-100147,2018-10-23,2018-10-29,First Class,CUST-4216,Customer 326,Consumer,United States,Eugene,Oregon,West,PR-49691,Furniture,Chairs,Chairs Model 356,512.52,3,0.0,-13.37
ORD-100148,2020-06-12,2020-06-17,Second Class,CUST-6531,Customer 289,Consumer,United States,Harrisburg,Pennsylvania,East,PR-15958,Technology,Accessories,Accessories Model 275,1322.76,6,0.0,508.83
ORD-100149,2020-08-06,2020-08-13,First Class,CUST-9938,Customer 149,Corporate,United States,Cincinnati,Ohio,Central,PR-99783,Furniture,Chairs,Chairs Model 609,1594.89,11,0.0,150.99
ORD-100150,2019-04-12,2019-04-15,Same Day,CUST-7809,Customer 248,Consumer,United States,Austin,Texas,South,PR-89516,Office Supplies,Binders,Binders Model 550,278.65,5,0.0,34.73
ORD-100151,2017-10-22,2017-10-25,Standard Class,CUST-2739,Customer 164,Corporate,United States,Grand Rapids,Michigan,Central,PR-45058,Office Supplies,Labels,Labels Model 627,287.4,5,0.1,71.84
ORD-100152,2019-07-10,2019-07-12,Standard Class,CUST-7850,Customer 128,Corporate,United States,Los Angeles,California,West,PR-50988,Furniture,Furnishings,Furnishings Model 984,621.08,4,0.0,75.06
ORD-100153,2018-01-24,2018-01-31,Second Class,CUST-9148,Customer 12,Corporate,United States,Carson City,Nevada,West,PR-69930,Furniture,Furnishings,Furnishings Model 415,287.1,3,0.0,50.67
ORD-100154,2018-05-09,2018-05-11,Second Class,CUST-8710,Customer 147,Consumer,United States,Chicago,Illinois,Central,PR-27555,Furniture,Furnishings,Furnishings Model 711,161.01,1,0.0,4.41
ORD-100155,2018-06-26,2018-07-02,First Class,CUST-4189,Customer 186,Consumer,United States,Fort Wayne,Indiana,Central,PR-76093,Office Supplies,Art,Art Model 152,46.07,1,0.05,-3.66
ORD-100156,2019-07-12,2019-07-19,First Class,CUST-6555,Customer 286,Consumer,United States,Chicago,Illinois,Central,PR-88966,Office Supplies,Art,Art Model 482,65.5,5,0.05,6.36
ORD-100157,2019-11-09,2019-11-13,Same Day,CUST-8761,Customer 266,Consumer,United States,New York City,New York,East,PR-77568,Office Supplies,Labels,Labels Model 923,250.98,3,0.0,63.01
ORD-100158,2017-10-14,2017-10-17,Same Day,CUST-6511,Customer 260,Home Office,United States,Cleveland,Ohio,Central,PR-49294,Technology,Computers,Computers Model 707,815.9,5,0.0,298.63
ORD-100159,2019-08-31,2019-09-07,Second Class,CUST-6040,Customer 372,Home Office,United States,Jersey City,New Jersey,East,PR-44803,Technology,Phones,Phones Model 526,1011.15,5,0.0,179.03
ORD-100160,2020-09-04,2020-09-11,Standard Class,CUST-7229,Customer 76,Consumer,United States,San Diego,California,West,PR-24404,Furniture,Tables,Tables Model 636,1002.54,6,0.05,118.83
ORD-100161,2018-01-26,2018-01-27,Same Day,CUST-4340,Customer 211,Home Office,United States,Savannah,Georgia,South,PR-18163,Office Supplies,Art,Art Model 807,167.7,3,0.05,30.41
ORD-100162,2020-12-16,2020-12-18,First Class,CUST-3837,Customer 236,Home Office,United States,Eugene,Oregon,West,PR-98587,Furniture,Furnishings,Furnishings Model 421,389.13,3,0.0,101.21
ORD-100163,2020-10-26,2020-11-01,First Class,CUST-5890,Customer 116,Corporate,United States,Indianapolis,Indiana,Central,PR-37168,Office Supplies,Labels,Labels Model 671,24.52,2,0.05,4.11
ORD-100164,2020-11-14,2020-11-20,Same Day,CUST-2996,Customer 294,Corporate,United States,Savannah,Georgia,South,PR-29198,Furniture,Bookcases,Bookcases Model 394,434.43,3,0.0,4.86
ORD-100165,2018-08-18,2018-08-19,Standard Class,CUST-8849,Customer 110,Home Office,United States,Springfield,Illinois,Central,PR-83664,Furniture,Bookcases,Bookcases Model 865,725.94,6,0.0,54.61
ORD-100166,2020-11-26,2020-11-29,Standard Class,CUST-1831,Customer 343,Home Office,United States,San Diego,California,West,PR-16880,Technology,Accessories,Accessories Model 348,863.0,4,0.0,326.35
ORD-100167,2017-07-25,2017-07-29,Same Day,CUST-3587,Customer 209,Corporate,United States,Indianapolis,Indiana,Central,PR-36143,Technology,Accessories,Accessories Model 105,575.76,3,0.0,110.19
ORD-100168,2018-08-12,2018-08-15,Same Day,CUST-1611,Customer 90,Consumer,United States,Chicago,Illinois,Central,PR-62034,Technology,Accessories,Accessories Model 647,689.01,3,0.0,180.75
ORD-100169,2019-10-12,2019-10-14,Same Day,CUST-5662,Customer 233,Consumer,United States,Chicago,Illinois,Central,PR-71344,Furniture,Chairs,Chairs Model 443,383.96,2,0.0,66.22
ORD-100170,2018-07-13,2018-07-15,Standard Class,CUST-5215,Customer 368,Consumer,United States,Newark,New Jersey,East,PR-54185,Technology,Copiers,Copiers Model 763,508.72,2,0.05,113.95
ORD-100171,2018-08-28,2018-09-02,First Class,CUST-8007,Customer 264,Consumer,United States,Tacoma,Washington,West,PR-97720,Technology,Copiers,Copiers Model 946,1017.2,5,0.05,285.08
ORD-100172,2017-07-15,2017-07-17,Same Day,CUST-7284,Customer 121,Corporate,United States,Reno,Nevada,West,PR-49576,Office Supplies,Paper,Paper Model 367,95.25,5,0.05,6.07
ORD-100173,2020-04-07,2020-04-13,First Class,CUST-2936,Customer 239,Consumer,United States,Paterson,New Jersey,East,PR-99925,Furniture,Tables,Tables Model 163,580.85,5,0.0,79.24
ORD-100174,2019-10-27,2019-11-02,Standard Class,CUST-4618,Customer 113,Corporate,United States,Peoria,Illinois,Central,PR-69634,Furniture,Bookcases,Bookcases Model 729,284.56,2,0.05,-23.48
ORD-100175,2020-05-25,2020-05-28,Second Class,CUST-5054,Customer 349,Home Office,United States,Greensboro,North Carolina,South,PR-79228,Technology,Accessories,Accessories Model 880,1033.65,5,0.0,314.96
ORD-100176,2020-12-12,2020-12-15,Standard Class,CUST-9792,Customer 77,Corporate,United States,New York City,New York,East,PR-67912,Technology,Accessories,Accessories Model 686,1344.06,6,0.0,292.91
ORD-100177,2017-08-27,2017-09-02,Standard Class,CUST-1911,Customer 233,Home Office,United States,Las Vegas,Nevada,West,PR-69873,Technology,Copiers,Copiers Model 928,859.28,4,0.0,194.26
ORD-100178,2020-02-29,2020-03-01,Standard Class,CUST-1049,Customer 382,Home Office,United States,Augusta,Georgia,South,PR-15936,Office Supplies,Art,Art Model 360,147.69,3,0.0,35.04
ORD-100179,2019-05-18,2019-05-21,Standard Class,CUST-7698,Customer 93,Home Office,United States,New York City,New York,East,PR-94656,Furniture,Chairs,Chairs Model 393,695.65,5,0.1,-20.01
ORD-100180,2019-05-11,2019-05-14,First Class,CUST-9835,Customer 69,Consumer,United States,Raleigh,North Carolina,South,PR-80419,Furniture,Chairs,Chairs Model 799,413.28,4,0.0,21.8
ORD-100181,2019-03-16,2019-03-21,Same Day,CUST-9920,Customer 218,Consumer,United States,Seattle,Washington,West,PR-70375,Office Supplies,Labels,Labels Model 574,126.66,3,0.0,30.83
ORD-100182,2018-12-10,2018-12-12,Second Class,CUST-7868,Customer 315,Consumer,United States,Cincinnati,Ohio,Central,PR-18819,Office Supplies,Paper,Paper Model 928,161.4,4,0.05,50.24
ORD-100183,2017-07-26,2017-07-31,Same Day,CUST-1724,Customer 206,Consumer,United States,Worcester,Massachusetts,East,PR-38477,Technology,Phones,Phones Model 350,989.25,5,0.0,194.17
ORD-100184,2017-04-26,2017-04-28,First Class,CUST-6253,Customer 122,Consumer,United States,Cincinnati,Ohio,Central,PR-78321,Technology,Computers,Computers Model 691,392.14,2,0.1,34.06
ORD-100185,2018-03-29,2018-04-02,Same Day,CUST-7999,Customer 285,Consumer,United States,Detroit,Michigan,Central,PR-94320,Technology,Accessories,Accessories Model 741,612.54,3,0.05,142.72
ORD-100186,2020-10-06,2020-10-10,Same Day,CUST-4012,Customer 387,Consumer,United States,Fort Wayne,Indiana,Central,PR-49418,Office Supplies,Labels,Labels Model 485,109.25,5,0.0,20.15
ORD-100187,2020-12-20,2020-12-22,Same Day,CUST-9683,Customer 69,Consumer,United States,Austin,Texas,South,PR-36651,Furniture,Furnishings,Furnishings Model 670,577.12,4,0.0,58.72
ORD-100188,2018-11-08,2018-11-14,Second Class,CUST-5398,Customer 194,Consumer,United States,Springfield,Massachusetts,East,PR-87015,Office Supplies,Binders,Binders Model 152,447.44,8,0.0,73.79
ORD-100189,2020-10-07,2020-10-12,Second Class,CUST-4470,Customer 98,Home Office,United States,Las Vegas,Nevada,West,PR-41797,Furniture,Bookcases,Bookcases Model 115,636.32,4,0.2,2.33
ORD-100190,2020-11-25,2020-11-30,Same Day,CUST-5637,Customer 195,Home Office,United States,Las Vegas,Nevada,West,PR-57088,Technology,Computers,Computers Model 894,198.08,1,0.05,43.82
ORD-100191,2018-09-24,2018-09-27,First Class,CUST-6246,Customer 105,Corporate,United States,Fort Wayne,Indiana,Central,PR-15992,Office Supplies,Art,Art Model 879,488.46,6,0.05,82.13
ORD-100192,2020-02-27,2020-03-05,First Class,CUST-3497,Customer 101,Consumer,United States,Seattle,Washington,West,PR-84683,Furniture,Furnishings,Furnishings Model 402,579.24,4,0.0,47.24
ORD-100193,2018-05-19,2018-05-23,First Class,CUST-3756,Customer 376,Consumer,United States,Grand Rapids,Michigan,Central,PR-81636,Technology,Copiers,Copiers Model 571,613.68,4,0.0,104.11
ORD-100194,2019-09-28,2019-09-30,Standard Class,CUST-1104,Customer 212,Home Office,United States,New York City,New York,East,PR-18908,Technology,Phones,Phones Model 882,498.52,2,0.0,150.05
ORD-100195,2020-12-19,2020-12-21,Same Day,CUST-8916,Customer 338,Consumer,United States,Harrisburg,Pennsylvania,East,PR-79758,Furniture,Bookcases,Bookcases Model 161,541.55,5,0.0,-45.78
ORD-100196,2020-02-04,2020-02-08,Same Day,CUST-5697,Customer 9,Consumer,United States,Rochester,New York,East,PR-22624,Technology,Computers,Computers Model 648,1559.39,7,0.0,355.73
ORD-100197,2019-12-10,2019-12-12,Same Day,CUST-6807,Customer 137,Consumer,United States,Tacoma,Washington,West,PR-63218,Technology,Computers,Computers Model 934,795.96,4,0.0,83.55
ORD-100198,2019-07-30,2019-08-04,Same Day,CUST-1519,Customer 48,Corporate,United States,Spokane,Washington,West,PR-82443,Technology,Phones,Phones Model 769,910.2,4,0.0,39.09
ORD-100199,2019-09-02,2019-09-03,Second Class,CUST-6427,Customer 290,Home Office,United States,Philadelphia,Pennsylvania,East,PR-40115,Furniture,Furnishings,Furnishings Model 760,499.5,3,0.0,-8.41
ORD-100200,2018-03-09,2018-03-16,First Class,CUST-1539,Customer 92,Consumer,United States,Atlanta,Georgia,South,PR-86943,Office Supplies,Labels,Labels Model 656,36.63,3,0.1,5.41
ORD-100201,2017-10-23,2017-10-30,First Class,CUST-7375,Customer 347,Corporate,United States,Dallas,Texas,South,PR-28343,Office Supplies,Binders,Binders Model 680,256.64,4,0.0,34.37
ORD-100202,2020-11-12,2020-11-18,Same Day,CUST-2245,Customer 175,Corporate,United States,Newark,New Jersey,East,PR-93115,Office Supplies,Art,Art Model 337,31.68,4,0.05,8.88
ORD-100203,2018-07-14,2018-07-21,Same Day,CUST-4043,Customer 349,Consumer,United States,Charlotte,North Carolina,South,PR-48715,Furniture,Furnishings,Furnishings Model 542,705.75,5,0.0,144.52
ORD-100204,2018-05-20,2018-05-26,Same Day,CUST-3527,Customer 379,Corporate,United States,Buffalo,New York,East,PR-23965,Office Supplies,Art,Art Model 828,43.11,3,0.0,6.51
ORD-100205,2017-07-07,2017-07-08,Same Day,CUST-2430,Customer 96,Corporate,United States,Fort Wayne,Indiana,Central,PR-82710,Furniture,Chairs,Chairs Model 235,453.93,3,0.0,29.64
ORD-100206,2019-11-16,2019-11-20,Second Class,CUST-6315,Customer 198,Corporate,United States,New York City,New York,East,PR-60829,Furniture,Chairs,Chairs Model 711,442.05,3,0.2,119.52
ORD-100207,2017-06-23,2017-06-29,First Class,CUST-5405,Customer 155,Corporate,United States,Tacoma,Washington,West,PR-18292,Furniture,Tables,Tables Model 242,600.99,3,0.0,14.81
ORD-100208,2017-12-09,2017-12-13,Same Day,CUST-5123,Customer 127,Home Office,United States,Fort Wayne,Indiana,Central,PR-35630,Furniture,Chairs,Chairs Model 469,501.21,3,0.0,121.71
ORD-100209,2019-07-27,2019-07-28,Same Day,CUST-7224,Customer 169,Corporate,United States,Portland,Oregon,West,PR-95332,Furniture,Bookcases,Bookcases Model 961,233.96,2,0.0,2.08
ORD-100210,2020-05-02,2020-05-04,Same Day,CUST-6147,Customer 91,Corporate,United States,Lansing,Michigan,Central,PR-92955,Technology,Accessories,Accessories Model 590,414.02,2,0.05,17.47
ORD-100211,2019-10-03,2019-10-08,Standard Class,CUST-2865,Customer 289,Home Office,United States,Salem,Oregon,West,PR-33583,Furniture,Furnishings,Furnishings Model 473,683.4,4,0.0,187.7
ORD-100212,2020-10-28,2020-11-04,Second Class,CUST-5773,Customer 355,Corporate,United States,Worcester,Massachusetts,East,PR-75444,Office Supplies,Art,Art Model 916,133.5,2,0.0,17.03
ORD-100213,2017-10-13,2017-10-19,Second Class,CUST-7932,Customer 194,Corporate,United States,Cleveland,Ohio,Central,PR-72814,Technology,Accessories,Accessories Model 832,990.0,4,0.0,167.63
ORD-100214,2020-04-07,2020-04-11,First Class,CUST-5067,Customer 337,Consumer,United States,Dallas,Texas,South,PR-90304,Technology,Phones,Phones Model 211,1010.95,5,0.05,267.0
ORD-100215,2017-04-01,2017-04-06,Standard Class,CUST-5239,Customer 114,Corporate,United States,Savannah,Georgia,South,PR-61266,Office Supplies,Paper,Paper Model 200,102.54,3,0.05,15.21
ORD-100216,2019-08-07,2019-08-14,Second Class,CUST-7815,Customer 44,Home Office,United States,Portland,Oregon,West,PR-55656,Furniture,Chairs,Chairs Model 402,353.64,3,0.0,-3.17
ORD-100217,2018-10-01,2018-10-04,Same Day,CUST-2599,Customer 225,Corporate,United States,Tampa,Florida,South,PR-49356,Furniture,Bookcases,Bookcases Model 587,373.68,3,0.0,-29.93
ORD-100218,2017-04-02,2017-04-09,Standard Class,CUST-3692,Customer 380,Home Office,United States,Buffalo,New York,East,PR-82339,Technology,Phones,Phones Model 793,1307.88,7,0.05,393.41
ORD-100219,2017-11-24,2017-11-27,Second Class,CUST-8080,Customer 203,Home Office,United States,Charlotte,North Carolina,South,PR-35863,Furniture,Tables,Tables Model 290,571.8,5,0.0,25.56
ORD-100220,2019-07-10,2019-07-15,Second Class,CUST-5560,Customer 386,Home Office,United States,Charlotte,North Carolina,South,PR-80371,Technology,Accessories,Accessories Model 310,1369.75,5,0.05,221.2
ORD-100221,2018-01-18,2018-01-21,First Class,CUST-9019,Customer 271,Home Office,United States,Cleveland,Ohio,Central,PR-90125,Office Supplies,Labels,Labels Model 786,116.55,3,0.0,2.42
ORD-100222,2019-03-15,2019-03-20,Second Class,CUST-5873,Customer 315,Home Office,United States,Jersey City,New Jersey,East,PR-51049,Furniture,Tables,Tables Model 933,165.23,1,0.0,14.11
ORD-100223,2017-08-30,2017-09-01,Standard Class,CUST-7364,Customer 215,Home Office,United States,Chicago,Illinois,Central,PR-65448,Furniture,Tables,Tables Model 623,454.84,4,0.0,63.67
ORD-100224,2018-01-16,2018-01-20,Second Class,CUST-6154,Customer 231,Corporate,United States,Spokane,Washington,West,PR-73518,Furniture,Tables,Tables Model 291,430.8,3,0.0,98.68
ORD-100225,2017-10-07,2017-10-09,Standard Class,CUST-8272,Customer 251,Consumer,United States,Raleigh,North Carolina,South,PR-14044,Technology,Copiers,Copiers Model 525,544.8,3,0.0,92.48
ORD-100226,2018-03-28,2018-03-31,Same Day,CUST-8492,Customer 290,Home Office,United States,Newark,New Jersey,East,PR-24838,Technology,Computers,Computers Model 272,307.94,2,0.0,89.69
ORD-100227,2020-03-18,2020-03-19,Second Class,CUST-4580,Customer 218,Home Office,United States,Lansing,Michigan,Central,PR-42444,Office Supplies,Art,Art Model 659,138.42,3,0.0,30.31
ORD-100228,2018-09-02,2018-09-09,Standard Class,CUST-2923,Customer 398,Consumer,United States,Springfield,Massachusetts,East,PR-87060,Furniture,Chairs,Chairs Model 549,796.2,6,0.0,-28.52
ORD-100229,2020-11-12,2020-11-15,First Class,CUST-4390,Customer 31,Home Office,United States,Tampa,Florida,South,PR-88231,Office Supplies,Binders,Binders Model 933,16.89,3,0.0,2.34
ORD-100230,2020-01-09,2020-01-11,Second Class,CUST-9428,Customer 348,Consumer,United States,Grand Rapids,Michigan,Central,PR-17770,Technology,Computers,Computers Model 978,847.2,6,0.05,326.81
ORD-100231,2018-07-22,2018-07-29,Same Day,CUST-5055,Customer 390,Corporate,United States,Seattle,Washington,West,PR-85684,Office Supplies,Labels,Labels Model 948,73.4,2,0.0,2.31
ORD-100232,2020-07-19,2020-07-22,First Class,CUST-9447,Customer 384,Home Office,United States,Raleigh,North Carolina,South,PR-69597,Office Supplies,Paper,Paper Model 512,234.2,4,0.1,29.66
ORD-100233,2019-09-27,2019-09-30,Same Day,CUST-2037,Customer 274,Consumer,United States,Rochester,New York,East,PR-37767,Furniture,Bookcases,Bookcases Model 970,736.75,5,0.0,126.82
ORD-100234,2019-10-11,2019-10-14,Second Class,CUST-8951,Customer 176,Consumer,United States,Grand Rapids,Michigan,Central,PR-92074,Technology,Accessories,Accessories Model 679,821.3,5,0.0,169.41
ORD-100235,2019-07-31,2019-08-01,Standard Class,CUST-4314,Customer 353,Home Office,United States,Pittsburgh,Pennsylvania,East,PR-30837,Furniture,Chairs,Chairs Model 538,471.33,3,0.0,16.27
ORD-100236,2018-07-16,2018-07-17,First Class,CUST-7493,Customer 321,Home Office,United States,Detroit,Michigan,Central,PR-40689,Furniture,Tables,Tables Model 153,219.18,2,0.0,-3.76
ORD-100237,2019-05-30,2019-06-05,Standard Class,CUST-3174,Customer 304,Home Office,United States,New York City,New York,East,PR-68335,Office Supplies,Art,Art Model 179,233.92,4,0.05,10.94
ORD-100238,2017-01-20,2017-01-21,Same Day,CUST-2160,Customer 118,Consumer,United States,Springfield,Illinois,Central,PR-23425,Technology,Accessories,Accessories Model 589,459.76,2,0.0,57.16
ORD-100239,2017-07-31,2017-08-03,Second Class,CUST-3340,Customer 36,Home Office,United States,Detroit,Michigan,Central,PR-31511,Furniture,Tables,Tables Model 756,569.55,3,0.0,77.24
ORD-100240,2019-06-21,2019-06-24,Second Class,CUST-4559,Customer 45,Consumer,United States,Spokane,Washington,West,PR-87276,Technology,Copiers,Copiers Model 980,487.34,2,0.0,185.15
ORD-100241,2019-02-26,2019-03-01,First Class,CUST-2380,Customer 128,Home Office,United States,Atlanta,Georgia,South,PR-96298,Office Supplies,Labels,Labels Model 760,74.64,4,0.0,-5.72
ORD-100242,2018-09-10,2018-09-12,Same Day,CUST-4921,Customer 254,Consumer,United States,Reno,Nevada,West,PR-75481,Technology,Phones,Phones Model 902,825.24,4,0.0,151.47
ORD-100243,2020-07-30,2020-08-04,Standard Class,CUST-7895,Customer 188,Corporate,United States,Buffalo,New York,East,PR-12187,Furniture,Tables,Tables Model 496,855.24,6,0.05,195.59
